cell,celltype_final,soma_x_um,soma_y_um,soma_z_um,soma_annot_x_um,soma_annot_y_um,soma_annot_z_um
720575940551071968,OFF SAC,441.347,1071.09,27.2575,440.816,1069.89,73.4
720575940581020269,OFF SAC,264.465,445.391,27.9498,259.84,442.976,80.2
720575940580929645,OFF SAC,679.472,498.936,21.6046,678.624,492.896,70.12
720575940554806826,OFF SAC,1018.55,570.652,28.3585,1019.1,567.76,70.88
720575940554816794,OFF SAC,121.77,691.628,22.8409,118.464,689.728,78.04
720575940586109750,OFF SAC,766.582,520.852,28.3954,765.632,519.312,72.88
720575940552367317,OFF SAC,610.722,403.173,28.5708,609.312,400.656,81.76
720575940586048310,OFF SAC,649.504,1013.38,22.7664,649.168,1013.15,61.72
720575940585707286,OFF SAC,1060.76,650.328,26.6507,1061.18,649.232,80.32
720575940552020693,OFF SAC,804.3,585.828,25.7944,800.144,585.088,68.8
720575940575485309,OFF SAC,717.31,648.16,26.795,718.24,649.424,74.52
720575940551154240,OFF SAC,563.754,373.635,22.9813,560.128,370.864,70.92
720575940575479761,OFF SAC,458.665,353.669,26.0996,456.96,349.152,74.96
720575940545755891,OFF SAC,1067.05,688.705,28.9073,1066.56,687.776,79.32
720575940551904961,OFF SAC,815.582,396.094,20.575,815.136,391.12,81.2
720575940551194283,OFF SAC,943.595,819.174,21.8806,943.088,817.472,61.64
720575940551282215,OFF SAC,978.947,1018.04,24.3634,976.128,1018.83,74.72
720575940575435771,OFF SAC,821.867,938.548,28.6282,818.4,941.008,65.52
720575940550885029,OFF SAC,997.992,459.129,21.3145,1001.57,456.864,77.92
720575940580326288,OFF SAC,607.569,1027.48,29.2315,609.456,1025.42,67.28
720575940579980921,OFF SAC,674.816,549.715,23.9398,676.704,551.36,72.72
720575940551740097,OFF SAC,260.6,676.001,32.112,256.448,674.992,62.8
720575940554656742,OFF SAC,471.266,533.043,26.3234,468.816,529.232,62.08
720575940580481717,OFF SAC,714.25,539.308,28.1135,714.688,540.512,79.6
720575940554576035,OFF SAC,708.893,899.834,33.4327,709.232,895.136,69.2
720575940579242128,OFF SAC,151.055,598.581,28.5379,145.888,595.44,82.16
720575940554544983,OFF SAC,464.606,398.015,22.7382,461.488,398.272,65.56
720575940552145535,OFF SAC,700.082,556.14,21.8322,698.864,554.048,65.64
720575940579345866,OFF SAC,793.562,824.839,26.2886,791.216,825.696,67.16
720575940554631075,OFF SAC,659.157,1068.54,25.1353,659.136,1067.04,64.88
720575940576334525,OFF SAC,530.062,558.553,23.5484,529.632,556.272,68.6
720575940580811885,OFF SAC,551.737,411.084,28.6419,550.784,407.376,71.04
720575940552252689,OFF SAC,551.476,322.369,22.0495,550.192,320.944,79.08
720575940550807717,OFF SAC,398.099,672.656,32.158,391.504,669.2,69.44
720575940554519127,OFF SAC,616.331,529.721,22.5135,616.544,529.36,68.12
720575940581362558,OFF SAC,514.742,443.375,23.0139,511.936,439.328,53.08
720575940580414645,OFF SAC,586.555,733.919,24.9606,582.256,734.896,69.08
720575940568587602,ON SAC,545.709,373.841,-14.8349,543.04,368.352,25.28
720575940568474634,ON SAC,473.745,158.583,-19.5087,473.952,154.88,61.44
720575940568613114,ON SAC,595.974,665.492,-13.93,594.8,662.288,18.32
720575940568450055,ON SAC,104.891,515.497,-15.5633,105.712,514.496,44.68
720575940568587158,ON SAC,958.32,633.879,-14.5097,955.248,634.016,21.96
720575940582294846,ON SAC,286.951,500.524,-14.6578,284.016,496.912,12.76
720575940580843373,ON SAC,641.038,349.291,-20.0565,639.408,346.448,34.12
720575940567711450,ON SAC,828.655,215.707,-18.2238,825.568,211.408,48.36
720575940582054664,ON SAC,783.797,876.967,-13.6634,782.32,875.696,19.32
720575940582030791,ON SAC,792.871,573.595,-18.8064,789.232,570.88,20.52
720575940582181831,ON SAC,828.899,845.815,-15.7354,826.256,841.52,16.04
720575940568517904,ON SAC,351.708,644.305,-16.5662,347.952,640.432,12.0
720575940567692556,ON SAC,793.167,164.851,-17.0364,794.96,159.552,56.56
720575940582212616,ON SAC,1041.21,401.861,-18.5798,1043.01,400.288,46.4
720575940568484464,ON SAC,786.602,357.277,-16.8223,786.048,352.272,37.04
720575940568509425,ON SAC,585.21,1041.35,-16.2237,584.96,1036.86,18.56
720575940567646716,ON SAC,423.789,315.299,-15.0726,419.872,309.2,31.64
720575940568508015,ON SAC,989.605,466.086,-11.4258,989.792,461.232,31.48
720575940582220078,ON SAC,360.788,762.081,-14.9924,357.744,760.816,11.08
720575940580864920,ON SAC,901.451,656.403,-11.5839,902.624,651.408,20.52
720575940567699210,ON SAC,672.525,538.024,-14.5083,671.008,533.088,18.92
720575940582040007,ON SAC,321.613,444.136,-12.6693,316.432,438.08,21.12
720575940568520626,ON SAC,870.485,186.87,-14.684,872.224,184.784,64.28
720575940568195852,ON SAC,635.059,1007.41,-17.3012,631.12,1002.46,17.72
720575940568440687,ON SAC,239.318,925.688,-13.3504,235.888,928.24,21.64
720575940580896408,ON SAC,167.136,387.552,-15.7721,165.92,387.04,52.52
720575940568268660,ON SAC,570.712,794.404,-14.7504,569.456,792.8,14.08
720575940581576301,ON SAC,229.653,880.705,-14.7691,223.184,876.928,23.28
720575940568031500,ON SAC,950.521,591.759,-12.6673,954.48,588.464,20.96
720575940581568711,ON SAC,590.488,582.247,-17.8979,589.728,578.928,16.36
720575940568039686,ON SAC,957.736,389.322,-15.5853,954.896,385.888,41.4
720575940581273240,ON SAC,666.755,1023.69,-13.1816,664.544,1019.1,22.92
720575940568080013,ON SAC,298.549,962.742,-12.2571,291.824,963.296,23.04
720575940581657543,ON SAC,250.785,716.055,-13.468,244.016,714.128,12.32
720575940581536776,ON SAC,826.182,487.231,-12.9586,825.648,484.448,30.36
720575940568265210,ON SAC,666.752,641.776,-13.3254,664.592,638.576,15.88
720575940568127414,ON SAC,269.248,272.345,-19.0598,270.592,269.648,56.84
720575940568150647,ON SAC,145.855,887.126,-15.054,141.904,883.552,32.24
720575940581501310,ON SAC,508.915,890.386,-12.5435,506.08,888.736,14.44
720575940568238514,ON SAC,691.11,716.912,-10.6216,691.632,717.056,19.28
720575940581372269,ON SAC,1032.17,566.817,-14.3898,1033.18,562.512,24.56
720575940568235770,ON SAC,380.358,744.641,-18.3486,377.6,743.264,5.08
720575940581510152,ON SAC,620.38,366.375,-16.2541,617.728,365.296,29.36
720575940568303026,ON SAC,746.611,836.514,-12.5931,746.144,833.952,15.6
720575940568324683,ON SAC,85.7844,530.762,-14.2805,83.024,527.76,53.2
720575940581264254,ON SAC,889.381,266.444,-13.7978,890.896,263.184,50.16
720575940568443148,ON SAC,1057.14,1088.57,-16.4695,1052.8,1086.1,45.64
720575940567743800,ON SAC,875.895,227.338,-15.5024,875.664,223.648,49.28
720575940567762182,ON SAC,866.035,1059.88,-13.3548,865.536,1058.18,27.12
720575940567767919,ON SAC,798.739,458.335,-12.9096,796.336,454.992,32.4
720575940567799541,ON SAC,494.231,1071.56,-13.4401,488.8,1070.94,30.0
720575940567830157,ON SAC,396.922,657.408,-17.6136,394.24,658.8,3.8
720575940580919641,ON SAC,648.926,1030.37,-14.9871,646.976,1029.87,18.96
720575940567847062,ON SAC,330.244,929.252,-12.0476,326.64,930.48,17.04
720575940567868054,ON SAC,252.417,803.69,-14.4319,246.688,802.432,12.96
720575940568418125,ON SAC,541.416,795.202,-13.2927,538.64,794.928,15.4
720575940568415733,ON SAC,455.938,352.534,-14.0681,453.376,348.544,22.88
720575940568381112,ON SAC,679.251,545.708,-12.1721,679.488,541.904,23.72
720575940581218925,ON SAC,341.999,473.474,-13.7863,338.32,468.848,19.44
720575940567936775,ON SAC,856.753,446.588,-13.1061,857.04,442.912,29.36
720575940581745534,ON SAC,394.452,851.466,-16.6436,391.376,850.096,9.56
720575940567958279,ON SAC,656.754,225.703,-18.5478,655.696,223.856,44.6
720575940568357392,ON SAC,271.198,630.505,-14.6664,268.176,625.6,10.88
720575940567741196,ON SAC,904.001,370.422,-15.5061,902.592,366.864,35.96
720575940567619334,ON SAC,964.255,233.09,-13.7376,964.736,231.28,73.28
720575940567115361,ON SAC,652.566,668.806,-15.2997,651.184,666.56,18.04
720575940567476662,ON SAC,427.227,561.754,-16.0735,423.936,559.232,16.24
720575940565539987,ON SAC,684.447,310.291,-19.5746,683.168,303.888,33.8
720575940585633334,ON SAC,886.015,544.961,-14.5147,885.84,541.84,22.88
720575940585438230,ON SAC,405.845,669.753,-16.6163,402.928,664.768,13.16
720575940565633309,ON SAC,96.9909,634.186,-14.9239,92.528,628.272,40.2
720575940565678671,ON SAC,1012.86,620.029,-13.1434,1013.49,619.44,23.28
720575940565681262,ON SAC,187.553,530.33,-14.9006,183.808,527.024,26.48
720575940565698670,ON SAC,356.321,278.678,-16.9323,355.6,273.552,43.88
720575940565718351,ON SAC,295.913,831.247,-16.7985,290.048,830.704,9.8
720575940585346326,ON SAC,435.208,606.218,-18.5667,432.608,604.448,5.24
720575940565743726,ON SAC,991.641,424.974,-12.0164,991.472,422.496,39.4
720575940565751279,ON SAC,801.262,781.665,-12.2609,800.8,777.28,18.04
720575940565776628,ON SAC,509.034,414.582,-17.2057,506.944,411.312,12.44
720575940565778084,ON SAC,789.836,640.702,-14.8156,788.464,636.576,22.8
720575940565808770,ON SAC,85.8287,694.023,-14.5364,82.464,692.576,42.32
720575940585229590,ON SAC,589.689,456.867,-13.957,586.992,453.168,17.92
720575940565818532,ON SAC,368.747,445.359,-14.3567,364.928,441.408,14.48
720575940585121558,ON SAC,468.359,399.977,-13.1916,465.136,392.8,18.16
720575940565849583,ON SAC,224.047,394.177,-14.4588,219.664,385.568,36.92
720575940565850653,ON SAC,622.389,1021.41,-14.4926,621.44,1020.45,19.36
720575940565852143,ON SAC,894.161,700.335,-14.1617,895.616,700.32,20.16
720575940585113878,ON SAC,516.924,441.098,-14.042,517.872,433.712,16.28
720575940585048531,ON SAC,635.465,257.932,-12.9683,635.52,255.856,48.32
720575940565934753,ON SAC,881.122,647.932,-13.5343,880.544,643.392,19.72
720575940565947631,ON SAC,1045.57,588.244,-12.0772,1048.58,585.488,28.28
720575940565972912,ON SAC,818.735,873.878,-13.3532,815.68,873.088,17.32
720575940566030256,ON SAC,168.076,745.143,-16.1255,165.072,744.24,18.44
720575940566042544,ON SAC,433.819,1047.66,-10.2691,433.84,1047.06,26.52
720575940565536622,ON SAC,484.854,231.307,-15.6244,482.32,225.744,49.52
720575940565516645,ON SAC,462.719,599.652,-15.2236,460.368,594.64,14.08
720575940565515877,ON SAC,675.828,753.933,-16.4312,675.296,757.44,14.24
720575940585635126,ON SAC,275.92,373.642,-14.3409,273.728,371.12,32.76
720575940565165807,ON SAC,571.183,424.731,-13.3827,572.592,422.224,20.84
720575940565168996,ON SAC,895.929,499.438,-15.4474,894.896,494.736,24.44
720575940588880788,ON SAC,1062.89,691.889,-17.7432,1062.59,694.272,19.04
720575940588383380,ON SAC,1033.9,423.419,-14.794,1036.54,419.328,44.64
720575940588292756,ON SAC,955.866,517.684,-13.6559,957.872,511.12,23.72
720575940565170276,ON SAC,443.228,312.778,-16.6569,443.248,306.32,30.12
720575940588199060,ON SAC,859.415,778.782,-12.6559,857.44,782.656,13.56
720575940565175396,ON SAC,239.275,306.812,-15.9623,238.864,301.808,54.64
720575940588074388,ON SAC,556.708,528.617,-19.3988,557.6,523.136,11.52
720575940588019197,ON SAC,780.285,1017.68,-14.9204,780.256,1016.26,22.4
720575940587981565,ON SAC,929.399,775.386,-13.5672,930.56,770.992,19.92
720575940565249783,ON SAC,284.666,309.429,-19.4289,283.152,303.824,43.76
720575940565308404,ON SAC,289.928,648.46,-13.5427,285.184,645.184,13.88
720575940566052893,ON SAC,183.268,417.529,-15.6541,180.16,412.496,44.96
720575940565312413,ON SAC,520.004,141.936,-17.1416,515.712,140.064,52.8
720575940565329821,ON SAC,575.255,248.005,-17.4118,573.792,243.968,44.2
720575940565343901,ON SAC,1017.39,297.349,-16.5943,1011.68,297.776,63.68
720575940565355184,ON SAC,764.882,520.457,-15.6979,766.416,518.208,27.72
720575940565356788,ON SAC,269.918,835.596,-17.0675,268.8,835.76,5.2
720575940565394020,ON SAC,170.083,957.586,-18.773,165.952,957.84,38.08
720575940585872950,ON SAC,385.483,449.805,-17.0223,382.944,445.632,16.56
720575940585845270,ON SAC,999.832,387.599,-18.1178,996.576,383.632,42.72
720575940565423507,ON SAC,797.941,221.774,-18.3683,797.28,218.336,50.48
720575940565479325,ON SAC,332.521,562.173,-17.2304,328.288,558.288,9.64
720575940565486693,ON SAC,466.513,542.83,-19.072,465.664,539.024,15.12
720575940565491279,ON SAC,657.672,857.297,-15.315,657.344,857.872,14.36
720575940565497076,ON SAC,181.45,325.948,-13.0948,182.576,323.488,61.92
720575940565502594,ON SAC,638.734,445.201,-15.0181,638.976,444.496,28.44
720575940565326436,ON SAC,695.391,146.263,-16.8296,692.384,142.032,61.96
720575940567490805,ON SAC,180.92,597.39,-15.908,178.176,593.008,22.12
720575940566058657,ON SAC,550.743,706.516,-14.3608,549.52,707.52,18.8
720575940566121838,ON SAC,860.37,588.202,-12.4935,859.072,583.648,24.4
720575940566823073,ON SAC,530.369,933.807,-16.9716,530.624,934.352,12.84
720575940566919273,ON SAC,789.971,859.958,-15.5731,789.824,855.584,17.44
720575940582819646,ON SAC,459.138,321.778,-13.1663,456.736,314.688,32.48
720575940567013281,ON SAC,612.157,1097.36,-13.3672,610.864,1096.66,28.4
720575940582805310,ON SAC,737.087,966.486,-11.8393,737.296,965.712,18.92
720575940582771758,ON SAC,598.8,894.053,-12.0743,597.904,893.584,21.0
720575940567015898,ON SAC,258.166,509.696,-13.0012,249.712,505.248,17.0
720575940567018359,ON SAC,210.571,361.667,-16.3725,205.344,357.664,42.44
720575940567046874,ON SAC,340.93,495.993,-16.82,337.392,491.84,13.8
720575940567107384,ON SAC,622.459,992.973,-15.4719,622.016,994.256,16.8
720575940580726137,ON SAC,510.008,252.034,-13.2155,507.792,247.2,43.28
720575940582769470,ON SAC,485.296,380.409,-14.5735,483.888,375.632,21.44
720575940582686782,ON SAC,255.183,428.489,-14.3706,251.392,422.016,31.36
720575940582640392,ON SAC,138.162,870.547,-15.0056,136.96,871.12,29.76
720575940567152885,ON SAC,295.303,885.626,-15.8451,294.448,887.408,6.64
720575940567154488,ON SAC,488.054,1090.49,-12.0875,488.496,1090.96,27.4
720575940582494014,ON SAC,653.097,751.892,-17.7441,651.536,749.776,13.72
720575940567177847,ON SAC,176.301,630.072,-13.7043,171.152,627.872,23.04
720575940567191371,ON SAC,490.419,479.916,-13.5162,488.08,475.072,16.08
720575940567200587,ON SAC,776.407,254.386,-17.848,775.312,251.648,45.64
720575940582366766,ON SAC,600.19,537.131,-16.9787,600.176,532.88,12.16
720575940567235692,ON SAC,916.334,933.593,-14.7379,915.904,932.416,21.44
720575940567236683,ON SAC,517.6,486.589,-14.7965,515.92,480.992,13.68
720575940567258620,ON SAC,436.908,625.161,-19.7198,434.32,620.976,10.2
720575940567278700,ON SAC,884.18,1006.76,-9.64329,884.928,1006.69,24.0
720575940567432289,ON SAC,975.41,1032.48,-12.9017,980.256,1027.87,33.0
720575940567470923,ON SAC,338.838,759.19,-16.4675,333.216,756.352,10.0
720575940566786037,ON SAC,898.73,397.397,-13.836,898.176,394.832,34.32
720575940566785532,ON SAC,319.841,583.199,-15.8302,315.52,579.088,14.08
720575940583100539,ON SAC,706.333,511.863,-14.9206,706.224,507.952,25.36
720575940583145083,ON SAC,627.581,153.364,-25.4209,628.224,151.408,47.04
720575940584783414,ON SAC,945.318,807.727,-14.519,941.04,807.296,13.8
720575940566185199,ON SAC,627.945,191.755,-22.2193,626.432,189.408,49.28
720575940566223223,ON SAC,727.327,384.302,-15.7192,725.952,380.352,32.88
720575940566223645,ON SAC,213.51,1066.9,-17.6554,213.008,1062.43,47.2
720575940584544635,ON SAC,780.32,766.824,-13.3637,780.288,769.632,16.88
720575940566251639,ON SAC,597.957,768.252,-19.0498,596.8,770.192,13.56
720575940566271908,ON SAC,580.183,891.851,-15.2498,582.08,889.472,11.28
720575940566287618,ON SAC,219.288,963.057,-14.6132,219.008,958.096,29.0
720575940566292585,ON SAC,546.437,185.625,-16.734,541.84,181.952,52.8
720575940566310252,ON SAC,588.405,478.022,-13.42,585.072,473.616,17.76
720575940566361822,ON SAC,681.399,628.657,-14.2483,679.952,626.832,19.88
720575940566392798,ON SAC,586.639,482.333,-16.3356,585.472,480.512,13.12
720575940566453100,ON SAC,453.398,756.255,-16.0775,451.728,754.88,11.84
720575940566106288,ON SAC,158.973,590.588,-12.904,153.6,587.744,23.88
720575940584434643,ON SAC,120.234,833.431,-15.5757,113.84,829.824,32.44
720575940566539482,ON SAC,776.899,269.079,-16.189,776.672,266.736,47.48
720575940584298195,ON SAC,549.838,893.945,-15.1611,548.56,891.312,13.04
720575940584168827,ON SAC,402.56,420.217,-17.9377,399.056,415.04,16.32
720575940566596001,ON SAC,825.359,735.822,-12.8174,824.4,734.048,18.96
720575940583981179,ON SAC,927.806,233.422,-15.8805,927.328,230.912,61.84
720575940566632545,ON SAC,826.72,677.975,-14.6292,822.768,674.384,17.4
720575940583922643,ON SAC,587.662,626.146,-14.2966,586.016,622.912,18.0
720575940583571502,ON SAC,535.508,568.778,-19.6775,534.0,563.68,8.84
720575940566731681,ON SAC,302.235,265.711,-19.1554,302.4,264.608,51.64
720575940566739817,ON SAC,772.047,828.326,-15.3036,773.504,821.296,18.2
720575940583524158,ON SAC,348.84,307.192,-15.4288,348.256,301.088,36.64
720575940583211822,ON SAC,951.315,918.315,-11.2825,953.664,916.96,23.16
720575940566784774,ON SAC,674.116,378.611,-17.5472,672.096,374.32,28.32
720575940584429523,ON SAC,881.399,735.108,-13.5468,882.56,730.688,22.8
720575940580583021,ON SAC,488.449,682.661,-14.6439,485.104,679.056,15.56
720575940575192571,ON SAC,856.64,246.537,-15.2501,858.624,245.872,50.88
720575940580490865,ON SAC,1053.94,987.521,-13.3398,1049.7,988.88,30.16
720575940571608625,ON SAC,1095.97,986.453,-15.3122,1090.38,985.712,36.12
720575940571633083,ON SAC,424.804,159.832,-18.9987,420.272,158.176,58.4
720575940576814533,ON SAC,619.526,343.445,-17.8407,622.784,342.496,31.84
720575940571665100,ON SAC,913.336,223.78,-14.2185,910.704,222.08,57.28
720575940571670971,ON SAC,855.686,635.811,-13.2396,852.768,630.944,20.0
720575940576811973,ON SAC,769.436,226.351,-16.592,770.48,224.672,50.68
720575940571676449,ON SAC,1028.87,531.239,-12.7745,1029.23,527.504,27.44
720575940571699489,ON SAC,1073.69,696.205,-14.6763,1077.07,693.376,27.0
720575940571763884,ON SAC,235.705,521.076,-13.9668,231.008,516.464,21.88
720575940571787436,ON SAC,982.6,343.001,-17.7612,982.064,338.336,46.44
720575940572053025,ON SAC,556.846,139.39,-18.3235,554.592,135.504,52.0
720575940572080916,ON SAC,455.908,373.068,-11.6457,457.344,369.392,19.16
720575940571535820,ON SAC,548.54,318.456,-15.0794,547.648,314.384,33.28
720575940576796227,ON SAC,765.026,332.575,-16.6727,767.872,326.64,35.4
720575940572220316,ON SAC,559.727,771.94,-15.5756,558.88,770.432,13.52
720575940572256615,ON SAC,683.296,272.356,-15.7906,683.968,271.36,43.44
720575940572403559,ON SAC,506.424,754.818,-14.8751,505.232,752.656,14.04
720575940572553063,ON SAC,525.109,605.074,-12.4134,521.84,599.824,16.72
720575940572603197,ON SAC,559.667,1000.25,-10.3936,558.64,999.728,22.44
720575940572611389,ON SAC,670.889,280.099,-15.5845,669.68,277.872,40.24
720575940572633149,ON SAC,748.597,461.03,-16.0413,748.432,457.424,28.04
720575940572732060,ON SAC,290.8,400.592,-13.2092,288.448,395.168,25.8
720575940576546757,ON SAC,751.089,208.336,-15.731,750.768,205.872,56.48
720575940576526205,ON SAC,68.0138,560.935,-15.2497,65.296,558.144,51.64
720575940572762369,ON SAC,163.274,515.483,-19.739,158.96,514.16,29.32
720575940576369338,ON SAC,245.754,337.918,-11.8238,241.264,335.136,44.76
720575940576748206,ON SAC,674.948,978.922,-15.083,672.512,978.384,20.0
720575940572952608,ON SAC,885.655,372.361,-14.3299,887.488,369.168,30.4
720575940571504404,ON SAC,678.126,169.594,-20.8072,675.856,166.944,51.88
720575940576935839,ON SAC,691.611,619.87,23.336,694.72,617.792,75.6
720575940577411132,ON SAC,769.713,155.269,-16.9255,769.296,152.56,59.4
720575940565139620,ON SAC,317.684,540.419,-14.4513,311.616,531.696,15.12
720575940577407406,ON SAC,441.882,503.817,-14.1279,435.088,497.376,10.56
720575940571023803,ON SAC,734.074,620.696,-14.0229,736.8,618.256,25.24
720575940571062337,ON SAC,699.205,1098.88,-14.2029,697.936,1099.25,27.28
720575940571066689,ON SAC,780.833,1097.97,-16.3967,781.632,1096.43,26.92
720575940571095954,ON SAC,180.75,560.136,-13.4181,170.192,556.8,26.08
720575940571120274,ON SAC,428.589,150.537,-16.7811,427.712,153.696,63.44
720575940571124756,ON SAC,193.671,711.008,-12.8702,191.952,710.192,16.44
720575940571133627,ON SAC,1037.37,529.509,-13.6904,1039.55,526.816,30.28
720575940577226426,ON SAC,979.395,906.474,-12.4285,977.92,905.952,22.04
720575940571165972,ON SAC,845.01,227.714,-16.2179,848.032,222.352,51.88
720575940576881475,ON SAC,973.856,478.302,-13.6653,973.6,475.984,25.8
720575940571171508,ON SAC,104.6,871.464,-14.6617,101.712,871.216,39.08
720575940571300556,ON SAC,463.369,815.814,-17.8541,461.008,818.464,6.96
720575940571303604,ON SAC,1005.38,679.437,-15.9563,1007.82,678.272,18.36
720575940571323713,ON SAC,352.941,532.119,-18.9933,350.944,527.792,8.84
720575940571338412,ON SAC,864.771,804.31,-13.8296,867.232,804.32,17.44
720575940571346100,ON SAC,93.9341,932.484,-15.8947,93.584,932.544,50.68
720575940571353364,ON SAC,130.608,723.792,-15.5149,124.912,718.112,31.56
720575940571368635,ON SAC,1056.55,925.845,-15.0497,1057.73,923.36,29.12
720575940571392187,ON SAC,1079.21,1044.93,-18.1331,1076.29,1040.56,43.56
720575940571405484,ON SAC,961.047,874.307,-14.4427,957.616,868.848,19.6
720575940577130437,ON SAC,266.758,573.164,-15.6202,263.504,569.344,17.84
720575940576943676,ON SAC,460.551,862.048,-15.7141,458.464,860.16,15.24
720575940571474465,ON SAC,271.242,337.39,-16.5139,268.944,332.656,41.52
720575940577216698,ON SAC,965.747,1101.49,-12.8388,964.096,1101.15,36.44
720575940572970652,ON SAC,846.777,704.583,-13.8976,848.736,706.784,20.64
720575940576342543,ON SAC,782.754,729.871,-16.833,782.032,728.64,13.8
720575940576327951,ON SAC,443.917,200.664,-14.1378,442.16,198.656,58.52
720575940574203977,ON SAC,573.223,594.959,-14.6208,570.064,593.712,19.96
720575940574230742,ON SAC,503.333,677.547,-15.64,504.0,674.64,14.08
720575940574266912,ON SAC,1078.89,432.244,-31.0201,1074.38,432.688,45.64
720575940574328022,ON SAC,389.757,841.405,-16.2961,386.656,837.888,7.84
720575940574364477,ON SAC,612.487,184.931,-18.7222,612.8,184.512,58.04
720575940575395632,ON SAC,434.456,220.361,-14.4698,431.712,217.584,49.2
720575940574437705,ON SAC,603.621,432.499,-13.5757,604.928,428.992,20.12
720575940574478640,ON SAC,310.739,385.107,-16.2469,306.976,380.656,30.8
720575940574485439,ON SAC,723.987,678.879,-14.408,723.232,677.2,22.92
720575940574489535,ON SAC,388.596,309.252,-20.8169,385.824,304.992,31.52
720575940575379581,ON SAC,436.558,951.936,-18.4238,432.656,949.088,13.92
720575940575331120,ON SAC,422.504,263.622,-18.8551,421.12,260.384,34.76
720575940575465465,ON SAC,537.905,635.353,-14.0938,535.792,632.864,15.96
720575940575297149,ON SAC,343.066,227.444,-14.2721,342.336,225.152,56.44
720575940574701270,ON SAC,840.62,914.673,-14.1854,839.296,911.84,18.36
720575940574705366,ON SAC,233.348,813.256,-11.3378,231.552,814.144,14.04
720575940574706134,ON SAC,977.589,363.077,-16.3882,977.84,360.48,42.32
720575940574719995,ON SAC,723.733,395.041,-16.5877,723.168,391.76,30.24
720575940575263817,ON SAC,842.737,302.887,-15.7746,843.584,299.424,36.44
720575940575241264,ON SAC,711.243,716.791,-13.7656,712.128,712.656,19.12
720575940574791163,ON SAC,543.047,355.91,-15.7009,540.592,349.648,27.08
720575940574905814,ON SAC,983.328,966.166,-11.2504,984.4,961.936,29.08
720575940574937136,ON SAC,897.788,860.222,-13.833,896.848,857.52,17.0
720575940575203145,ON SAC,647.718,797.749,-17.937,645.584,796.224,13.44
720575940575162105,ON SAC,697.252,533.541,-13.9481,696.112,528.304,22.64
720575940575180025,ON SAC,250.078,335.319,-10.5547,246.208,328.96,47.0
720575940574682953,ON SAC,959.393,680.676,-13.5455,961.392,680.8,22.48
720575940574192969,ON SAC,429.045,871.25,-16.4918,426.368,872.496,8.52
720575940574168556,ON SAC,1011.3,1039.71,-14.9284,1010.59,1038.51,35.28
720575940574134508,ON SAC,1064.54,802.528,-12.9988,1061.97,797.92,26.0
720575940576323005,ON SAC,122.062,587.316,-22.3421,119.04,583.84,28.2
720575940573130988,ON SAC,465.408,661.662,-13.7691,462.24,659.824,14.04
720575940573228861,ON SAC,434.389,429.428,-15.5932,431.184,426.144,10.36
720575940573246525,ON SAC,574.083,384.439,-13.1943,572.976,379.456,25.64
720575940573271357,ON SAC,528.388,271.974,-14.2374,526.176,265.552,39.48
720575940573390015,ON SAC,1022.61,841.333,-12.1808,1025.95,838.128,24.2
720575940573430684,ON SAC,667.996,126.441,-22.4963,664.912,123.248,55.32
720575940573554208,ON SAC,244.967,953.193,-13.4042,239.168,952.16,27.04
720575940573602592,ON SAC,768.564,933.979,-14.3932,767.232,932.288,19.44
720575940573638176,ON SAC,732.844,222.307,-15.3183,729.824,218.816,54.44
720575940576246799,ON SAC,906.918,535.529,-12.547,907.024,530.192,24.44
720575940573674649,ON SAC,945.229,613.761,-13.0155,944.224,608.272,22.68
720575940573685484,ON SAC,249.866,754.039,-15.6622,240.4,753.12,13.52
720575940573708617,ON SAC,762.987,236.687,-17.8244,762.816,235.728,47.08
720575940576029945,ON SAC,707.768,867.661,-8.27065,707.984,866.592,16.72
720575940573907707,ON SAC,697.847,462.809,-15.2417,697.648,458.784,22.56
720575940573924400,ON SAC,844.839,477.374,-14.9484,847.744,474.848,28.88
720575940573936713,ON SAC,277.872,762.035,-13.0027,273.552,761.984,11.24
720575940575868881,ON SAC,1053.86,641.968,-12.0549,1056.93,638.192,28.64
720575940575762425,ON SAC,218.511,664.928,-14.1491,216.896,661.584,12.88
720575940573958960,ON SAC,812.367,249.03,-16.26,811.504,245.808,48.12
720575940573959984,ON SAC,811.534,317.478,-15.8555,812.224,311.888,42.2
720575940573968123,ON SAC,736.505,512.228,-14.1514,735.68,508.16,25.2
720575940574049494,ON SAC,958.648,456.788,-14.9472,957.984,454.704,33.36
720575940574066992,ON SAC,720.633,319.459,-19.0005,718.704,315.056,31.32
720575940575760765,ON SAC,644.444,677.867,-15.5385,641.92,673.6,18.64
720575940574070742,ON SAC,295.648,997.391,-10.8462,291.744,997.888,28.36
720575940570983903,ON SAC,122.785,660.799,-14.5522,120.416,658.56,29.8
720575940570981563,ON SAC,705.266,927.147,-14.0047,704.912,924.608,18.24
720575940577471406,ON SAC,166.505,355.05,-18.9543,164.848,351.84,55.48
720575940570941883,ON SAC,725.939,892.857,-13.9188,728.288,889.728,17.2
720575940569040466,ON SAC,919.389,669.626,-13.9956,922.768,667.744,18.24
720575940569045070,ON SAC,762.645,842.294,-14.012,763.232,839.12,18.44
720575940579654513,ON SAC,727.6,464.605,-14.0952,726.144,461.104,29.28
720575940569077956,ON SAC,196.959,915.706,-14.4967,196.736,914.704,25.32
