cell,celltype_final,soma_x_um,soma_y_um,soma_z_um,soma_annot_x_um,soma_annot_y_um,soma_annot_z_um
720575940556674612,OFF SAC,762.631,624.4,30.6703,761.68,621.6,75.52
720575940558333126,OFF SAC,589.323,505.357,31.1521,587.888,501.376,71.96
720575940579242128,OFF SAC,150.683,599.215,27.8494,145.888,595.44,82.16
720575940577527317,OFF SAC,865.877,958.511,28.3657,867.184,953.872,67.32
720575940550355936,OFF SAC,541.185,415.234,11.1178,539.744,410.224,48.92
720575940577530825,OFF SAC,176.529,678.222,24.8637,173.6,675.76,68.28
720575940577542330,OFF SAC,761.289,433.772,23.6421,760.016,431.552,80.92
720575940553779456,OFF SAC,361.901,1036.43,23.659,359.28,1033.152,69.88
720575940550369888,OFF SAC,396.648,411.922,25.8479,393.04,406.272,79.52
720575940577550277,OFF SAC,822.856,1006.73,22.5502,822.032,1005.088,62.6
720575940553731235,OFF SAC,592.474,443.329,25.693,590.288,440.096,69.68
720575940577594057,OFF SAC,621.236,381.267,23.6494,619.44,376.672,75.64
720575940553716387,OFF SAC,646.074,600.626,24.0855,644.128,599.808,71.16
720575940550478249,OFF SAC,227.748,532.99,25.4059,224.672,529.024,65.28
720575940553711872,OFF SAC,344.543,402.504,25.9849,341.664,399.312,72.48
720575940577637443,OFF SAC,741.269,778.298,25.3295,738.48,777.168,65.32
720575940553836501,OFF SAC,388.233,594.563,24.2273,384.752,587.52,58.16
720575940553673155,OFF SAC,816.431,678.908,24.9974,814.368,676.704,67.0
720575940550498902,OFF SAC,381.839,911.997,30.8778,378.512,911.168,69.84
720575940553601536,OFF SAC,714.753,487.024,27.4714,712.528,483.296,77.4
720575940550542139,OFF SAC,463.806,371.5,24.3624,461.616,366.992,76.2
720575940577816380,OFF SAC,1069.63,960.265,21.7883,1068.976,958.528,80.84
720575940553536419,OFF SAC,443.317,893.518,23.2056,440.688,889.232,60.04
720575940582211693,OFF SAC,602.403,667.645,25.4257,600.144,665.328,71.48
720575940553521877,OFF SAC,314.567,453.517,27.2934,310.752,452.208,72.44
720575940578092447,OFF SAC,455.057,776.986,24.7161,451.104,777.248,54.44
720575940582017901,OFF SAC,776.148,498.752,24.134,775.44,495.584,70.16
720575940553385815,OFF SAC,524.074,363.036,26.1325,522.032,359.648,78.12
720575940553347328,OFF SAC,431.647,596.27,26.1373,431.344,591.44,67.64
720575940550753888,OFF SAC,1025.39,989.677,24.3003,1023.936,986.032,78.4
720575940581963272,OFF SAC,1038.7,593.685,27.6466,1037.824,591.52,81.08
720575940553637207,OFF SAC,733.443,465.772,25.9085,731.28,462.08,75.0
720575940578442005,OFF SAC,259.779,676.33,32.4161,256.448,674.992,62.8
720575940577515209,OFF SAC,603.613,689.219,22.375,600.528,686.224,75.76
720575940550229563,OFF SAC,998.972,1079.07,21.8668,999.184,1074.688,82.44
720575940576325585,OFF SAC,1054.0,529.614,22.2801,1054.0,526.304,82.32
720575940583862830,OFF SAC,609.816,516.685,23.5939,607.488,512.432,67.0
720575940576334525,OFF SAC,530.415,560.423,23.9813,529.632,556.272,68.6
720575940548656057,OFF SAC,721.523,615.808,28.5033,723.744,614.864,77.68
720575940554835363,OFF SAC,521.319,632.007,24.4498,517.872,628.16,62.96
720575940548731577,OFF SAC,724.932,602.92,25.2763,726.608,598.24,69.4
720575940554817318,OFF SAC,850.056,537.728,24.1269,847.712,534.528,72.16
720575940554806826,OFF SAC,1018.93,571.683,29.2264,1019.104,567.76,70.88
720575940576551854,OFF SAC,606.369,598.512,24.8098,604.48,594.432,76.48
720575940549149830,OFF SAC,454.848,591.63,30.5275,451.28,585.216,73.84
720575940576689731,OFF SAC,702.366,344.75,19.9063,701.28,340.432,81.0
720575940549152980,OFF SAC,841.296,624.199,23.8118,839.776,621.136,67.0
720575940554666583,OFF SAC,663.202,642.285,23.7243,662.256,635.36,68.88
720575940550236386,OFF SAC,342.25,1033.89,23.4997,337.136,1033.008,79.16
720575940554656742,OFF SAC,471.665,533.995,26.0058,468.816,529.232,62.08
720575940554519127,OFF SAC,616.583,531.518,22.8384,616.544,529.36,68.12
720575940549508155,OFF SAC,205.813,904.726,27.319,203.136,902.432,82.56
720575940549637691,OFF SAC,531.939,826.981,26.2652,529.648,823.312,59.48
720575940582833351,OFF SAC,846.839,920.284,26.1135,844.272,914.544,62.6
720575940576964089,OFF SAC,278.407,1023.29,21.2099,275.952,1020.176,79.08
720575940577088453,OFF SAC,986.76,432.735,20.7983,986.672,429.648,79.0
720575940550087906,OFF SAC,792.149,532.039,24.1069,794.768,530.48,78.36
720575940577100413,OFF SAC,866.369,566.667,25.7632,867.84,566.48,69.4
720575940577173013,OFF SAC,247.352,889.419,31.1806,245.344,887.28,67.72
720575940550203963,OFF SAC,970.632,1062.53,23.7123,967.904,1061.152,75.92
720575940550219606,OFF SAC,847.589,461.139,24.6292,848.176,458.016,80.92
720575940577379502,OFF SAC,880.773,901.355,31.4809,881.184,898.752,65.96
720575940553947555,OFF SAC,1086.81,677.533,23.8707,1084.208,673.28,80.88
720575940554544983,OFF SAC,464.707,399.868,23.3597,461.488,398.272,65.56
720575940576161108,OFF SAC,460.254,446.851,25.1252,456.176,440.48,59.08
720575940553314117,OFF SAC,810.98,430.61,22.1533,810.768,428.192,81.76
720575940581850989,OFF SAC,738.942,738.068,30.1887,736.976,732.656,67.8
720575940551408096,OFF SAC,919.429,1086.38,23.7627,917.28,1081.472,75.68
720575940552741389,OFF SAC,508.872,390.604,23.9568,507.072,385.584,69.96
720575940552714586,OFF SAC,624.308,478.48,29.6158,623.136,474.096,74.16
720575940581362558,OFF SAC,515.1,444.247,22.9184,511.936,439.328,53.08
720575940579882186,OFF SAC,582.955,759.906,24.5965,578.96,754.384,66.44
720575940552598106,OFF SAC,1006.69,608.932,22.8684,1005.296,605.952,64.56
720575940581359481,OFF SAC,372.961,788.274,26.5328,370.528,785.952,56.2
720575940552567551,OFF SAC,1043.36,904.09,24.3217,1042.048,902.496,73.16
720575940552512090,OFF SAC,574.381,705.939,23.4209,573.776,702.496,67.24
720575940579980921,OFF SAC,675.522,550.794,24.1486,676.704,551.36,72.72
720575940581264729,OFF SAC,292.347,505.953,25.549,286.64,503.856,62.76
720575940552402115,OFF SAC,635.979,572.724,23.3401,632.224,569.392,68.44
720575940552367317,OFF SAC,611.15,403.91,28.5571,609.312,400.656,81.76
720575940552800584,OFF SAC,361.066,499.306,25.1609,357.328,494.144,57.64
720575940551690917,OFF SAC,818.588,483.032,24.3969,817.008,479.696,78.28
720575940552252689,OFF SAC,551.854,323.473,22.1416,550.192,320.944,79.08
720575940552243264,OFF SAC,528.198,689.202,24.0724,522.944,684.672,64.72
720575940580326288,OFF SAC,608.427,1027.84,26.5975,609.456,1025.424,67.28
720575940552145535,OFF SAC,700.389,556.774,22.013,698.864,554.048,65.64
720575940551741605,OFF SAC,297.843,526.948,27.7229,290.48,520.224,59.28
720575940551822501,OFF SAC,679.395,716.205,25.2307,676.384,711.984,63.4
720575940552042665,OFF SAC,457.888,611.887,29.4203,454.896,607.616,66.16
720575940580811885,OFF SAC,552.074,412.417,28.2237,550.784,407.376,71.04
720575940580437392,OFF SAC,490.704,474.126,24.7214,489.216,469.52,51.4
720575940552020693,OFF SAC,803.988,586.459,25.1112,800.144,585.088,68.8
720575940551904961,OFF SAC,815.71,396.685,20.4869,815.136,391.12,81.2
720575940580542864,OFF SAC,928.08,492.218,25.8803,926.16,490.48,67.12
720575940551903913,OFF SAC,448.046,650.757,24.8596,445.392,646.56,59.68
720575940581020269,OFF SAC,263.802,445.803,27.1374,259.84,442.976,80.2
720575940550759520,OFF SAC,695.062,766.99,25.5991,693.456,764.272,68.04
720575940581397144,OFF SAC,786.312,410.232,21.3192,785.216,407.104,79.12
720575940579345866,OFF SAC,793.643,825.515,25.1555,791.216,825.696,67.16
720575940553243031,OFF SAC,853.615,388.56,21.5414,855.2,385.104,79.56
720575940581712904,OFF SAC,225.914,912.702,32.0415,222.928,910.112,79.16
720575940578570244,OFF SAC,414.173,520.906,26.1224,409.776,515.824,59.08
720575940550885029,OFF SAC,997.946,459.476,22.6426,1001.568,456.864,77.92
720575940550921792,OFF SAC,494.864,411.738,25.0124,493.2,407.792,64.28
720575940553201601,OFF SAC,746.817,677.239,23.805,744.08,672.048,65.6
720575940553181709,OFF SAC,338.074,377.807,23.2296,334.272,373.168,75.76
720575940578600196,OFF SAC,385.999,394.16,25.819,382.928,388.304,74.92
720575940553137425,OFF SAC,912.422,876.064,26.1334,911.312,877.52,68.28
720575940578675756,OFF SAC,596.116,608.94,22.4682,593.12,602.928,70.08
720575940551071968,OFF SAC,442.819,1073.21,25.977,440.816,1069.888,73.4
720575940578733100,OFF SAC,634.109,776.451,24.3744,632.784,770.992,67.92
720575940578801708,OFF SAC,679.913,796.289,24.4749,678.464,795.504,66.88
720575940552831986,OFF SAC,746.952,443.085,24.5579,742.944,438.128,80.52
720575940578875602,OFF SAC,593.426,1045.56,24.3648,591.632,1044.352,66.04
720575940553027058,OFF SAC,446.229,551.358,26.6555,442.768,542.32,65.92
720575940581559129,OFF SAC,602.487,641.716,25.5632,602.944,637.456,67.84
720575940551101922,OFF SAC,626.22,624.845,25.3047,625.088,623.024,64.0
720575940552970330,OFF SAC,187.233,536.509,24.8205,183.76,532.208,77.12
720575940551154240,OFF SAC,564.099,374.668,23.1435,560.128,370.864,70.92
720575940551194283,OFF SAC,943.176,819.529,23.8019,943.088,817.472,61.64
720575940552935168,OFF SAC,637.291,467.312,21.851,636.688,465.024,67.56
720575940551282215,OFF SAC,979.097,1017.77,23.9053,976.128,1018.832,74.72
720575940552928256,OFF SAC,785.585,1104.32,19.1811,783.536,1102.688,65.84
720575940552922592,OFF SAC,586.964,734.753,25.1559,582.256,734.896,69.08
720575940551334821,OFF SAC,725.655,750.592,24.7681,722.624,748.224,66.16
720575940552898034,OFF SAC,778.107,705.026,24.7912,776.88,701.936,66.88
720575940579132520,OFF SAC,867.321,836.848,26.5517,866.352,834.48,61.36
720575940553048575,OFF SAC,440.216,469.744,26.4309,433.84,462.048,56.4
720575940576089871,OFF SAC,273.506,399.847,21.9785,271.808,398.144,81.96
720575940577020541,OFF SAC,553.261,594.954,22.723,548.432,590.448,68.96
720575940580481717,OFF SAC,714.501,540.168,28.1512,714.688,540.512,79.6
720575940574420036,OFF SAC,623.353,597.691,25.1172,620.176,592.768,67.72
720575940586109750,OFF SAC,766.434,522.43,27.1009,765.632,519.312,72.88
720575940586742294,OFF SAC,338.085,953.763,31.2898,336.704,955.76,70.16
720575940547095027,OFF SAC,317.059,1002.92,27.6009,313.808,1002.56,77.2
720575940547124053,OFF SAC,644.672,833.11,27.7833,641.984,828.848,64.2
720575940584950483,OFF SAC,831.456,1045.5,23.0256,829.936,1044.416,66.8
720575940574273584,OFF SAC,677.799,523.237,24.7578,676.784,517.856,70.36
720575940541678968,OFF SAC,557.362,504.518,25.7947,555.904,500.72,61.2
720575940584675707,OFF SAC,274.586,518.913,25.3985,267.568,517.6,63.68
720575940546896883,OFF SAC,772.012,855.33,27.0116,771.232,853.504,60.88
720575940587394557,OFF SAC,690.127,381.35,23.3132,689.264,378.336,78.2
720575940547608581,OFF SAC,448.618,617.52,11.3832,351.024,550.88,58.72
720575940556337895,OFF SAC,683.713,448.521,22.5448,683.536,445.648,68.76
720575940584666491,OFF SAC,729.513,663.286,23.9157,727.216,660.64,69.84
720575940556139586,OFF SAC,119.118,671.51,21.5767,116.672,668.896,78.56
720575940584638006,OFF SAC,548.489,310.082,21.474,547.376,304.208,82.04
720575940547965128,OFF SAC,379.524,715.887,26.7592,375.44,712.048,52.28
720575940555609618,OFF SAC,573.47,920.332,24.9589,569.408,916.96,64.44
720575940547977603,OFF SAC,580.847,571.755,27.6323,581.184,566.432,81.8
720575940556378474,OFF SAC,571.293,630.381,25.7203,570.688,628.256,76.96
720575940555653490,OFF SAC,989.793,1053.16,22.2126,990.416,1050.512,80.64
720575940587668733,OFF SAC,617.966,667.875,26.0001,616.032,664.0,67.72
720575940556260143,OFF SAC,389.384,1022.19,26.4761,387.152,1020.416,67.36
720575940555846674,OFF SAC,133.182,737.698,25.1898,131.664,735.76,81.96
720575940574598124,OFF SAC,520.118,848.996,27.5525,517.376,846.352,59.04
720575940556118466,OFF SAC,811.71,927.488,28.6958,812.672,922.176,63.92
720575940574652920,OFF SAC,857.994,955.213,27.0347,856.384,953.152,62.68
720575940574568184,OFF SAC,1069.7,917.612,25.0428,1065.744,913.28,76.6
720575940545977605,OFF SAC,594.864,369.941,24.5157,593.264,368.88,76.48
720575940556078018,OFF SAC,1044.2,937.362,23.7398,1041.92,935.552,76.0
720575940585707286,OFF SAC,1061.96,651.402,25.6301,1061.184,649.232,80.32
720575940556183850,OFF SAC,616.145,723.831,24.937,614.992,722.88,64.16
720575940574555197,OFF SAC,758.287,485.033,27.8974,758.144,480.32,82.52
720575940556253934,OFF SAC,539.292,584.397,29.0618,537.184,580.512,71.24
720575940556209458,OFF SAC,801.859,399.303,20.6117,801.184,397.008,79.56
720575940556222762,OFF SAC,562.325,541.675,27.2437,563.024,536.576,69.76
720575940556010650,OFF SAC,195.372,733.93,27.1147,192.048,731.136,69.6
720575940546515205,OFF SAC,648.239,513.99,21.9302,646.096,510.672,65.6
720575940556235554,OFF SAC,306.306,1043.62,21.5527,304.672,1041.216,80.4
720575940586048310,OFF SAC,649.735,1013.66,25.2192,649.168,1013.152,61.72
720575940555926758,OFF SAC,490.344,523.888,24.7383,487.568,520.0,60.4
720575940574744824,OFF SAC,526.976,542.822,24.9539,526.096,538.48,60.76
720575940574800888,OFF SAC,484.508,377.477,26.923,480.736,373.056,71.72
720575940545755891,OFF SAC,1067.46,690.034,27.6013,1066.56,687.776,79.32
720575940576063247,OFF SAC,304.927,382.605,24.1749,301.424,378.816,79.48
720575940584611707,OFF SAC,605.346,472.26,29.8146,605.232,470.128,72.08
720575940575292285,OFF SAC,530.221,1049.48,24.4013,528.16,1049.776,68.8
720575940555333102,OFF SAC,164.949,547.761,23.1611,162.304,546.112,75.44
720575940538614451,OFF SAC,421.61,453.841,26.4255,420.32,446.368,60.96
720575940575763529,OFF SAC,281.284,826.84,25.2165,276.352,826.384,45.52
720575940575777019,OFF SAC,331.344,497.084,27.308,325.616,494.032,65.96
720575940556470298,OFF SAC,511.22,582.075,29.3711,506.352,577.152,67.2
720575940574009857,OFF SAC,652.788,739.872,24.1483,647.792,735.92,67.68
720575940548177286,OFF SAC,534.988,499.006,30.3228,534.816,495.408,61.52
720575940575485309,OFF SAC,717.63,648.953,26.7851,718.24,649.424,74.52
720575940575435771,OFF SAC,821.8,941.306,28.1462,818.4,941.008,65.52
720575940575934256,OFF SAC,550.18,628.617,29.7601,548.88,623.216,75.68
720575940556594026,OFF SAC,127.788,800.048,24.0244,124.896,798.432,74.8
720575940575479761,OFF SAC,459.137,354.244,25.4029,456.96,349.152,74.96
720575940576006704,OFF SAC,232.948,764.545,27.1145,230.256,761.536,57.96
720575940588983700,OFF SAC,955.89,775.591,25.1047,953.536,772.8,61.44
720575940555215086,OFF SAC,717.394,378.832,22.1301,716.032,375.104,79.56
720575940555221222,OFF SAC,540.256,735.119,25.6333,535.152,732.112,67.72
720575940555564508,OFF SAC,901.063,985.132,27.2557,900.304,983.168,75.16
720575940588880788,ON SAC,1064.66,692.77,-17.5306,1062.592,694.272,19.04
720575940565776628,ON SAC,508.253,415.786,-17.3847,506.944,411.312,12.44
720575940568625008,ON SAC,431.279,572.187,-15.1336,425.168,568.064,13.76
720575940565808770,ON SAC,85.4848,693.701,-14.0546,82.464,692.576,42.32
720575940568613114,ON SAC,596.802,666.253,-13.5479,594.8,662.288,18.32
720575940565743726,ON SAC,992.369,424.11,-12.4738,991.472,422.496,39.4
720575940566121838,ON SAC,859.936,588.096,-13.0927,859.072,583.648,24.4
720575940568303026,ON SAC,747.687,837.349,-12.9973,746.144,833.952,15.6
720575940566251639,ON SAC,598.237,768.27,-18.9604,596.8,770.192,13.56
720575940565818532,ON SAC,369.537,445.796,-14.855,364.928,441.408,14.48
720575940581511769,ON SAC,295.654,455.056,-13.8456,288.816,449.344,24.32
720575940581576301,ON SAC,229.766,881.665,-13.9431,223.184,876.928,23.28
720575940581536776,ON SAC,826.813,487.222,-12.9821,825.648,484.448,30.36
720575940568238514,ON SAC,692.486,718.229,-10.7389,691.632,717.056,19.28
720575940580583021,ON SAC,488.5,683.303,-13.9267,485.104,679.056,15.56
720575940585845270,ON SAC,1000.5,386.762,-17.28,996.576,383.632,42.72
720575940568268660,ON SAC,571.54,794.914,-14.2491,569.456,792.8,14.08
720575940565751279,ON SAC,802.336,782.438,-13.1066,800.8,777.28,18.04
720575940568235770,ON SAC,380.641,745.706,-18.5746,377.6,743.264,5.08
720575940568324683,ON SAC,86.5462,528.427,-15.9186,83.024,527.76,53.2
720575940568265210,ON SAC,667.414,642.312,-13.4129,664.592,638.576,15.88
720575940581568711,ON SAC,591.086,582.742,-17.5805,589.728,578.928,16.36
720575940568639477,ON SAC,396.618,775.333,-15.2826,393.616,773.04,11.68
720575940566185199,ON SAC,626.867,193.609,-18.1451,626.432,189.408,49.28
720575940566223223,ON SAC,727.615,384.334,-15.8081,725.952,380.352,32.88
720575940580726137,ON SAC,509.912,253.066,-14.1738,507.792,247.2,43.28
720575940566223645,ON SAC,212.728,1065.86,-15.5359,213.008,1062.432,47.2
720575940568653197,ON SAC,416.149,181.072,-15.8494,411.808,171.216,62.96
720575940585872950,ON SAC,386.029,450.872,-16.7193,382.944,445.632,16.56
720575940580843373,ON SAC,640.745,349.513,-18.4644,639.408,346.448,34.12
720575940568508015,ON SAC,990.839,465.275,-13.6285,989.792,461.232,31.48
720575940580896408,ON SAC,168.768,387.706,-16.9878,165.92,387.04,52.52
720575940568415733,ON SAC,457.343,354.543,-13.6195,453.376,348.544,22.88
720575940568418125,ON SAC,541.78,795.949,-13.3412,538.64,794.928,15.4
720575940568443148,ON SAC,1058.67,1090.61,-16.6183,1052.8,1086.096,45.64
720575940581218925,ON SAC,342.219,473.9,-14.3562,338.32,468.848,19.44
720575940588074388,ON SAC,557.297,529.047,-19.211,557.6,523.136,11.52
720575940581264254,ON SAC,888.461,265.689,-14.1047,890.896,263.184,50.16
720575940568450055,ON SAC,106.762,514.45,-14.2741,105.712,514.496,44.68
720575940568474634,ON SAC,474.047,160.115,-20.9825,473.952,154.88,61.44
720575940588019197,ON SAC,781.726,1018.07,-15.516,780.256,1016.256,22.4
720575940568509425,ON SAC,585.11,1041.38,-13.0735,584.96,1036.864,18.56
720575940568484464,ON SAC,786.589,356.422,-16.5934,786.048,352.272,37.04
720575940568489461,ON SAC,723.678,678.376,-14.291,723.232,677.2,22.92
720575940565947631,ON SAC,1047.17,587.98,-12.6833,1048.576,585.488,28.28
720575940587981565,ON SAC,929.827,775.793,-13.4022,930.56,770.992,19.92
720575940565934753,ON SAC,881.94,647.971,-13.2709,880.544,643.392,19.72
720575940568517904,ON SAC,352.687,644.114,-15.3449,347.952,640.432,12.0
720575940565972912,ON SAC,820.029,874.859,-14.0002,815.68,873.088,17.32
720575940588199060,ON SAC,860.615,779.545,-12.7253,857.44,782.656,13.56
720575940568520626,ON SAC,869.733,186.446,-14.8613,872.224,184.784,64.28
720575940568587602,ON SAC,546.289,374.583,-15.4872,543.04,368.352,25.28
720575940581510152,ON SAC,620.653,366.948,-16.0818,617.728,365.296,29.36
720575940588383380,ON SAC,1034.79,422.402,-15.0237,1036.544,419.328,44.64
720575940568357392,ON SAC,271.621,630.56,-14.6773,268.176,625.6,10.88
720575940566106288,ON SAC,158.858,590.146,-14.809,153.6,587.744,23.88
720575940565849583,ON SAC,224.922,391.057,-15.8419,219.664,385.568,36.92
720575940588292756,ON SAC,954.8,517.898,-12.5158,957.872,511.12,23.72
720575940580864920,ON SAC,902.683,656.533,-12.0148,902.624,651.408,20.52
720575940568381112,ON SAC,679.85,546.545,-11.972,679.488,541.904,23.72
720575940580919641,ON SAC,649.151,1031.42,-16.8052,646.976,1029.872,18.96
720575940581501310,ON SAC,508.991,891.545,-12.9002,506.08,888.736,14.44
720575940566052893,ON SAC,184.968,417.629,-16.6202,180.16,412.496,44.96
720575940565850653,ON SAC,623.535,1022.54,-15.031,621.44,1020.448,19.36
720575940566030256,ON SAC,167.824,745.667,-15.948,165.072,744.24,18.44
720575940581372269,ON SAC,1034.26,566.032,-14.5453,1033.184,562.512,24.56
720575940565852143,ON SAC,895.274,700.306,-13.8844,895.616,700.32,20.16
720575940566058657,ON SAC,551.259,707.136,-14.3177,549.52,707.52,18.8
720575940568195852,ON SAC,635.257,1008.82,-16.1513,631.12,1002.464,17.72
720575940583922643,ON SAC,588.257,626.677,-14.3502,586.016,622.912,18.0
720575940568150647,ON SAC,145.529,888.014,-14.8042,141.904,883.552,32.24
720575940584434643,ON SAC,118.703,833.005,-17.2027,113.84,829.824,32.44
720575940567278700,ON SAC,885.122,1008.19,-11.2235,884.928,1006.688,24.0
720575940566785532,ON SAC,320.465,583.366,-15.7827,315.52,579.088,14.08
720575940582970750,ON SAC,371.704,952.394,-14.728,369.552,951.968,15.32
720575940567432289,ON SAC,977.041,1033.36,-12.3061,980.256,1027.872,33.0
720575940567470923,ON SAC,339.3,760.262,-16.6456,333.216,756.352,10.0
720575940567476662,ON SAC,427.712,562.387,-15.2784,423.936,559.232,16.24
720575940567490805,ON SAC,182.879,596.411,-14.6547,178.176,593.008,22.12
720575940582819646,ON SAC,460.101,322.102,-13.0844,456.736,314.688,32.48
720575940567258620,ON SAC,436.98,625.605,-19.9629,434.32,620.976,10.2
720575940582805310,ON SAC,738.237,967.644,-13.2248,737.296,965.712,18.92
720575940567646716,ON SAC,422.278,315.684,-15.6559,419.872,309.2,31.64
720575940566784774,ON SAC,674.283,378.155,-17.36,672.096,374.32,28.32
720575940568678897,ON SAC,610.626,141.16,-18.2021,610.608,136.08,61.4
720575940582769470,ON SAC,485.465,381.315,-14.6271,483.888,375.632,21.44
720575940566770973,ON SAC,765.245,520.375,-15.6938,766.416,518.208,27.72
720575940584544635,ON SAC,780.001,766.351,-12.9633,780.288,769.632,16.88
720575940567692556,ON SAC,792.538,164.919,-16.9503,794.96,159.552,56.56
720575940567699210,ON SAC,672.721,538.21,-14.5857,671.008,533.088,18.92
720575940567711450,ON SAC,827.454,215.405,-19.6604,825.568,211.408,48.36
720575940582771758,ON SAC,599.194,895.074,-12.1377,597.904,893.584,21.0
720575940566739817,ON SAC,772.429,829.233,-15.5172,773.504,821.296,18.2
720575940567236683,ON SAC,517.796,488.044,-14.5771,515.92,480.992,13.68
720575940567235692,ON SAC,916.987,934.432,-14.1868,915.904,932.416,21.44
720575940566919273,ON SAC,790.388,860.923,-15.5922,789.824,855.584,17.44
720575940566964226,ON SAC,431.12,622.738,-15.3459,428.672,620.672,12.12
720575940567013281,ON SAC,612.904,1099.77,-9.99556,610.864,1096.656,28.4
720575940583571502,ON SAC,535.929,568.195,-20.077,534.0,563.68,8.84
720575940583524158,ON SAC,349.841,309.276,-13.8407,348.256,301.088,36.64
720575940567018359,ON SAC,211.71,361.532,-17.8406,205.344,357.664,42.44
720575940567046874,ON SAC,341.536,496.747,-15.7285,337.392,491.84,13.8
720575940584168827,ON SAC,403.143,421.534,-17.0729,399.056,415.04,16.32
720575940584298195,ON SAC,550.059,894.952,-15.2153,548.56,891.312,13.04
720575940583100539,ON SAC,706.54,512.053,-14.3024,706.224,507.952,25.36
720575940583211822,ON SAC,952.163,919.116,-11.3822,953.664,916.96,23.16
720575940584429523,ON SAC,883.689,737.32,-13.532,882.56,730.688,22.8
720575940567152885,ON SAC,297.466,887.343,-16.7674,294.448,887.408,6.64
720575940567154488,ON SAC,486.361,1091.99,-11.9699,488.496,1090.96,27.4
720575940583145083,ON SAC,627.745,153.579,-25.5157,628.224,151.408,47.04
720575940567177847,ON SAC,176.281,630.059,-13.5303,171.152,627.872,23.04
720575940567191371,ON SAC,492.07,479.911,-14.0185,488.08,475.072,16.08
720575940567200587,ON SAC,776.152,254.427,-17.9637,775.312,251.648,45.64
720575940566823073,ON SAC,530.395,934.851,-16.4734,530.624,934.352,12.84
720575940566786037,ON SAC,899.235,397.077,-13.8122,898.176,394.832,34.32
720575940567115361,ON SAC,652.943,669.697,-15.598,651.184,666.56,18.04
720575940581609561,ON SAC,331.206,929.334,-12.3206,326.64,930.48,17.04
720575940567741196,ON SAC,903.819,370.011,-14.4144,902.592,366.864,35.96
720575940567743800,ON SAC,874.733,226.996,-16.5026,875.664,223.648,49.28
720575940585315539,ON SAC,355.807,886.987,-16.3152,350.8,884.096,10.36
720575940566453100,ON SAC,453.142,756.752,-16.4421,451.728,754.88,11.84
720575940582181831,ON SAC,829.52,845.066,-14.5792,826.256,841.52,16.04
720575940566392798,ON SAC,586.966,484.199,-15.5442,585.472,480.512,13.12
720575940582054664,ON SAC,784.71,877.801,-12.5816,782.32,875.696,19.32
720575940568031500,ON SAC,951.731,591.658,-12.5671,954.48,588.464,20.96
720575940582040007,ON SAC,322.242,445.137,-11.9804,316.432,438.08,21.12
720575940582030791,ON SAC,793.601,574.514,-17.9152,789.232,570.88,20.52
720575940585346326,ON SAC,436.853,607.069,-18.563,432.608,604.448,5.24
720575940582212616,ON SAC,1042.15,400.413,-18.3458,1043.008,400.288,46.4
720575940566361822,ON SAC,682.088,629.151,-14.2823,679.952,626.832,19.88
720575940585438230,ON SAC,406.067,669.686,-16.2122,402.928,664.768,13.16
720575940566292585,ON SAC,546.483,186.764,-17.1461,541.84,181.952,52.8
720575940585633334,ON SAC,886.904,544.863,-14.7023,885.84,541.84,22.88
720575940585635126,ON SAC,277.339,373.97,-15.128,273.728,371.12,32.76
720575940568080013,ON SAC,298.32,963.001,-12.1634,291.824,963.296,23.04
720575940581745534,ON SAC,394.394,851.933,-16.6877,391.376,850.096,9.56
720575940566287618,ON SAC,219.013,963.898,-14.6683,219.008,958.096,29.0
720575940568127414,ON SAC,272.729,273.524,-17.4455,270.592,269.648,56.84
720575940566271908,ON SAC,580.201,892.945,-14.4687,582.08,889.472,11.28
720575940566310252,ON SAC,587.362,477.531,-12.9225,585.072,473.616,17.76
720575940566731681,ON SAC,304.069,267.165,-18.9657,302.4,264.608,51.64
720575940585229590,ON SAC,588.77,457.407,-13.299,586.992,453.168,17.92
720575940567936775,ON SAC,857.091,446.636,-12.9607,857.04,442.912,29.36
720575940567762182,ON SAC,866.831,1061.21,-13.3616,865.536,1058.176,27.12
720575940567767919,ON SAC,798.42,458.624,-12.2401,796.336,454.992,32.4
720575940566632545,ON SAC,827.733,678.409,-14.0595,822.768,674.384,17.4
720575940584783414,ON SAC,947.193,808.253,-15.4352,941.04,807.296,13.8
720575940567799541,ON SAC,493.068,1073.17,-13.0333,488.8,1070.944,30.0
720575940566596001,ON SAC,826.188,735.486,-12.2629,824.4,734.048,18.96
720575940582686782,ON SAC,256.487,429.02,-14.6548,251.392,422.016,31.36
720575940567830157,ON SAC,397.623,658.185,-17.6681,394.24,658.8,3.8
720575940567868054,ON SAC,252.853,804.209,-14.4892,246.688,802.432,12.96
720575940567958279,ON SAC,655.969,226.351,-19.353,655.696,223.856,44.6
720575940582640392,ON SAC,138.311,871.995,-14.3155,136.96,871.12,29.76
720575940585048531,ON SAC,635.453,259.364,-13.2098,635.52,255.856,48.32
720575940582494014,ON SAC,654.568,752.067,-17.0173,651.536,749.776,13.72
720575940567912812,ON SAC,534.586,1004.75,-14.7453,533.008,1002.704,18.84
720575940582366766,ON SAC,600.455,537.914,-17.4302,600.176,532.88,12.16
720575940585113878,ON SAC,519.513,440.353,-13.0603,517.872,433.712,16.28
720575940566539482,ON SAC,776.621,268.721,-16.9998,776.672,266.736,47.48
